"bold_E","se_b_E","exp_E","se_exp_E","act_E","se_act_E","bold_I","se_b_I","exp_I","se_exp_I","act_I","se_act_I","ID_fish"
-0.479971883696034,0.346264543493944,0.418524081840252,0.292752469663301,-0.655252930554711,0.480605564914036,-0.0102885610734665,0.293393443756349,-0.0774950046861022,0.339436346387303,0.393477909584992,0.382518933139805,"OO/O"
-0.531807512534611,0.431211387008685,0.40117758836484,0.325807832383939,-0.265152470517736,0.571777225768521,0.286144330902942,0.29918215599898,-0.200397635901239,0.372745833879569,0.191890798829386,0.386547561508203,"R/BB"
-0.442764636587938,0.358560493243779,0.578042376508878,0.327053718580271,0.156147794675542,0.489910161307388,0.446808796381866,0.286847151989102,-0.7755535795713,0.36575362589101,-0.545161018001862,0.406940402114861,"R/BG"
-0.173396845421437,0.442690286668548,0.248642915560827,0.351598314054446,-1.2338645400492,0.583589669932126,-0.275317911401272,0.359960644793357,0.18722508641683,0.368722710173149,0.687926095639476,0.434591270727777,"R/BR"
-0.491245611237996,0.353346935948908,0.557002942816847,0.305697210563418,0.136523876709161,0.482545578723348,0.470828190017817,0.289296368247212,-0.49641076419339,0.340457433289075,-0.431167192975091,0.393774659538121,"R/GB"
-0.722856901174767,0.389925955450001,0.596203627445878,0.338508630019626,-0.347743782332198,0.481116396956221,-0.138338730804047,0.311965548029379,0.252870055733337,0.354067257178792,0.443721595684991,0.385721021866799,"R/GG"
-0.49682244887583,0.354321914146269,0.375780484202605,0.302483267579164,-0.65397393426214,0.47483133347938,0.168781149256282,0.288096877869332,0.273600753549363,0.354951502359981,0.385046401377975,0.380464645204815,"R/GR"
-0.070461356639561,0.443719453669971,0.18367861409198,0.373697802608749,-1.15065599226615,0.568464431769486,0.173208791942147,0.305637238325772,0.0546299506112295,0.374213007982159,0.248095311897626,0.412307524314392,"R/RB"
-0.160198178663724,0.412393529271324,0.366212721674553,0.314735325240298,-0.134347973125791,0.473564466076505,0.43111751771272,0.2981501260318,-0.800628079337923,0.356578678051298,-0.290065839329337,0.380755887135659,"R/RG"
-0.707327583392596,0.361925443274624,0.486431656778211,0.295626275518154,0.010769373138425,0.472060725323905,0.181459698699083,0.279375106819265,0.00385371863086501,0.334670409981631,0.226515993282418,0.364011958540786,"R/RR"
-0.421166914649981,0.357242586429295,0.322973956378945,0.306886247503358,-0.216325759811676,0.465128422351225,0.525736185884919,0.302594134630122,-0.417545477888115,0.342606511320451,-0.312533895291047,0.380369431569925,"RB/B"
-0.96404044882451,0.463740738332523,0.339593828967343,0.319134614141293,-0.230617817514306,0.483943152132496,0.037235512187666,0.302510161464602,0.236504303366919,0.362437968583443,0.572673223547743,0.388125977907496,"RB/G"
-0.381576093552778,0.352673540425713,0.472643054900472,0.295504771211775,-0.385550291610568,0.464864715171253,0.370507824971973,0.278337111130126,-0.423386751362749,0.337808210749821,-0.235736652489645,0.374223619847283,"RB/R"
-0.558272135567542,0.429859577597389,0.346763443674081,0.333345506870382,-0.371395083124279,0.576250495086483,0.241753300883743,0.294594035603708,0.0270480232886867,0.372375601046753,0.287835810574668,0.39181451833775,"RG/B"
-0.386543368009262,0.355369632096279,0.487742138315224,0.297777079182366,-0.266084198591709,0.465428643736751,0.44222486480747,0.288073941440253,-0.341617631158357,0.334483898242302,-0.353664002282145,0.37953295252161,"RG/G"
-0.419032984755445,0.43578820715292,0.45032770438802,0.328316567002918,-0.307987905207592,0.57738895047728,0.0879921704327352,0.297682367139772,-0.254603019358487,0.367014211286314,0.18033585041377,0.385888477991138,"RG/R"
-0.456508191137937,0.343891771453757,0.309849980108631,0.301981076287177,-0.658476309166038,0.467606376496033,0.126830118528828,0.277961946283941,0.13252557442658,0.348716649295496,0.329177729050756,0.374671341293442,"RR/B"
-0.372272675141162,0.367511731451131,0.252757334651665,0.322229249711423,-0.662590950152526,0.492096280717318,-0.0610450523530802,0.297582803178212,0.126028509619761,0.350706367778291,0.699659611983941,0.399962709568846,"RR/R"
