"ID_fish","trial","cage","treatment","exploration","log_boldness","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_ces","BS_pre","BS_post_tot","dens_bs2","name","body_condition","z_bc","z_ces","z_bs2","z_dens"
"B/BB",1,"5","C",0.2346851,0.882588090254451,1.08114269010892,0.882588090254451,1.08114269010892,-0.650318846869059,0,0,4,0,0,"fulton1",0.033457980481986,1.82687154053594,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/BB",2,"5","C",0.2234685,0.240593657197488,0.587938880111294,0.240593657197488,0.587938880111294,-0.812227318444535,0,0,4,0,0,"fulton2",0.0269713972732514,0.0417849829338026,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/BG",1,"6","C",0.2822581,1.1043538504429,0.981389172335183,1.1043538504429,0.981389172335183,0.0363840504670372,0,0,4,0,0,"fulton1",0.0247256292025962,-0.57624307057524,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/BG",2,"6","C",0.3481982,-0.341095545020992,-0.182396658148502,-0.341095545020992,-0.182396658148502,0.988210879143638,0,0,4,0,0,"fulton2",0.0228096850023897,-1.10350466991755,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/BR",1,"5","C",0.1935484,1.05219080415692,-0.476094563606191,1.05219080415692,-0.476094563606192,-1.24411556090529,0,0,4,0,0,"fulton1",0.0254825247725392,-0.367947876644099,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/BR",2,"5","C",0.2364865,0.154439091563892,-0.0630759027418318,0.154439091563892,-0.0630759027418319,-0.624316143670581,0,0,4,0,0,"fulton2",0.0283369965985686,0.417593466421959,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GB",1,"7","C",0.1148649,0.540732851318714,-1.36597781769177,0.540732851318714,-1.36597781769177,-2.37988979045871,0,0,0,0,0,"fulton1",0.0227982036383425,-1.10666430388263,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GB",2,"7","C",0.3148148,-0.156787244517606,-1.62971400667286,-0.156787244517606,-1.62971400667286,0.506330873616767,0,0,0,0,0,"fulton2",0.02756779501168,0.20591169673586,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GG",1,"C2","C",0.1302409,1.43524728261501,-0.154665348126486,1.43524728261501,-0.154665348126486,-2.1579415477698,0,0,0,0,0,"fulton1",0.0281857095521257,0.375959764324235,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GG",2,"C2","C",0.03069171,-0.52974964579658,-1.44479348649975,-0.52974964579658,-1.44479348649975,-3.59490615375348,0,0,0,0,0,"fulton2",0.0286014816320156,0.490378885601881,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GR",1,"C1","C",0.2269338,-1.27526262576324,0.751054804847448,-1.27526262576324,0.751054804847448,-0.762206685939988,0,0,2,0,0,"fulton1",0.0294805578954031,0.73229780815067,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/GR",2,"C1","C",0.349136,0.145421895001317,0.771955556017695,0.145421895001317,0.771955556017695,1.00174775882585,0,0,2,0,0,"fulton2",0.0226708840556579,-1.14170223807019,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/OB",1,"9","C",0.2986265,0.836707569278344,0.838803745977329,0.836707569278344,0.838803745977329,0.272657308507442,0,0,2,0,0,"fulton1",0.0232425841721623,-0.984372229325777,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/OB",2,"9","C",0.2905282,-0.400294132959892,-0.227639572744276,-0.400294132959893,-0.227639572744276,0.155760621868026,0,0,2,0,0,"fulton2",0.0281431695569277,0.364252896294522,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/OO",1,"10","C",0.3593265,1.96867988500292,1.45898820490901,1.96867988500292,1.45898820490901,1.1488447650122,0,0,2,0,0,"fulton1",0.0239403999787159,-0.792335593723266,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/OO",2,"10","C",0.3218292,-0.564769453592906,-0.309953156624883,-0.564769453592906,-0.309953156624883,0.607581768096289,0,0,2,0,0,"fulton2",0.0282888416036827,0.404341368778862,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/RB",1,"3","C",0.2025206,-1.3108761023798,0.936708075924213,-1.3108761023798,0.936708075924213,-1.11460437314167,0,0,22,0,0,"fulton1",0.0281743050338092,0.37282127805379,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/RB",2,"3","C",0.2280872,0.0605823362137477,-0.998431050938314,0.0605823362137475,-0.998431050938314,-0.745557680794476,0,0,22,0,0,"fulton2",0.0244658780759603,-0.647725734029766,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/RG",1,"5","C",0.2225225,-1.05495184773183,-0.358814742331158,-1.05495184773183,-0.358814742331158,-0.825882562824328,0,0,0,0,0,"fulton1",0.0305962388913108,1.03932958193339,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/RG",2,"5","C",0.3229951,-0.400294132959892,-0.121195416811781,-0.400294132959893,-0.121195416811781,0.62441120723202,0,0,0,0,0,"fulton2",0.0293815704099603,0.705056774782465,-0.5029148703709,-0.58306243216953,-0.625192705122838
"B/RR",1,"3","C",0.2968468,1.96548202271778,1.31413820538424,1.96548202271778,1.31413820538424,0.246967838715983,0,0,2,0,0,"fulton1",0.0280287732174341,0.332771396512951,-0.5029148703709,-0.58306243216953,-0.625192705122838
