"ID_fish","trial","cage","treatment","exploration","log_boldness","log_activity","z_log_boldness","z_log_activity","z_exploration","dens_tot","dens_ces","BS_pre","BS_post_tot","dens_bs2","name","body_condition","z_bc","z_ces","z_bs2","z_dens"
"G/BB",1,"C2","C",0.2825712,0.0603689843192269,1.60200947939236,0.0603689843192273,1.60200947939236,-0.0334548833625437,0,0,4,0,0,"fulton1",0.0285283461616623,0.470252242527945,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/BB",2,"C2","C",0.3513514,-1.77399072802503,0.771267767801696,-1.77399072802503,0.771267767801696,0.944074672845313,0,0,4,0,0,"fulton2",0.0241227167630809,-0.742162608883271,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/BG",1,"5","C",0.2747748,0.627964485061045,0.977958336546669,0.627964485061046,0.97795833654667,-0.14426019407724,0,0,0,0,0,"fulton1",0.0285981768547862,0.489469421679468,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/BG",2,"5","C",0.3338075,-1.04537351355893,-1.1923257930433,-1.04537351355893,-1.1923257930433,0.694734299000005,0,0,0,0,0,"fulton2",0.0252822806554572,-0.423054405018028,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/BR",1,"5","C",0.2828829,0.662086064455774,-0.246847524876492,0.662086064455774,-0.246847524876491,-0.0290248880634611,0,0,5,0,0,"fulton1",0.0267764240745194,-0.0118710058894834,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/BR",2,"5","C",0.2437174,0.752918662239734,-1.55412871055695,0.752918662239735,-1.55412871055695,-0.585659411278846,0,0,5,0,0,"fulton2",0.0239578531193068,-0.787532546316921,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/GB",1,"7","C",0.1937015,1.20922968190537,-0.220881954517835,1.20922968190537,-0.220881954517835,-1.29650381897665,0,0,2,0,0,"fulton1",0.0231995879664798,-0.996204644993917,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/GB",2,"7","C",0.2981982,-0.205733445828646,-1.62819374958367,-0.205733445828646,-1.62819374958367,0.188641801073678,0,0,2,0,0,"fulton2",0.0281357597873543,0.362213751858265,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/GG",1,"6","C",0.3841382,0.689662863359774,1.30285662165968,0.689662863359775,1.30285662165968,1.41005276033962,0,0,8,0,0,"fulton1",0.030315000488363,0.961933690070386,-0.4765656241195,-0.607780438155728,-0.622128135524506
"G/GG",2,"6","C",0.2421185,0.211153573614332,0.285270037502553,0.211153573614332,0.285270037502553,-0.608383567466539,0,0,8,0,0,"fulton2",0.0247048521199174,-0.581960856010594,-0.4765656241195,-0.607780438155728,-0.622128135524506
