"bold_E","se_b_E","exp_E","se_exp_E","act_E","se_act_E","bold_I","se_b_I","exp_I","se_exp_I","act_I","se_act_I","ID_fish"
-0.438964602876108,0.330586890964519,0.376375072650172,0.29415949005378,-0.645642972679117,0.488333596467507,0.348763325919574,0.268926402863405,-0.0728346168490294,0.346347823051043,-0.0284497656798962,0.386311377817563,"BB/G"
-0.655152383925684,0.352359773483362,0.438140808585234,0.290074679443441,0.179605925823817,0.480736849661085,0.443616399885807,0.277047523861116,-0.5684649716704,0.32958925377465,0.103727352627506,0.385289244623247,"BB/O"
-0.363180006038047,0.331789079658161,0.371135393850774,0.286935237091635,-0.423662669591856,0.46847775104451,0.342957965967948,0.265208573450344,-0.0134863398477905,0.337668181772743,0.103691737953565,0.384277748088804,"BB/R"
-0.373155638299647,0.333010623059054,0.263514627637729,0.312578166615955,-0.376315291064961,0.482818573223255,0.46805373373031,0.276952334618673,-0.589824871061178,0.336494538955531,-0.0149915937192386,0.380904843078595,"BG/B"
-0.548636647793996,0.340795536150691,0.372571556769921,0.283383871761518,-0.52018846982112,0.482109724914888,0.206483569482987,0.270862726327187,-0.260729764279057,0.327714846529939,0.107204942899736,0.379951508470756,"BG/G"
-0.523548671492139,0.347627849203951,0.536843285851018,0.312083900997898,0.124628630188645,0.497100478875998,0.602161101777856,0.291151986116986,-0.808725948686676,0.355217878554915,-0.566154765494783,0.409546238962245,"BG/R"
-0.50430271904044,0.339593151328379,0.350061607377594,0.30000969847212,-0.824576441809667,0.508577274238351,-0.0278904798510708,0.287253695279771,0.227286056115036,0.347871813194046,0.714117872671474,0.408242442278156,"BO/G"
-0.588167490738538,0.349010256771746,0.304106946171846,0.311086355367008,-0.51193204033739,0.493853157258196,0.0142075291518608,0.289156302875986,-0.127490579779757,0.341119685073131,0.68552876601009,0.403602130027219,"BR/B"
-0.513803273775749,0.409699760250178,0.456526394307736,0.31959081211008,-0.0271745556085051,0.603016388113152,0.513305194231595,0.286062932636437,-0.491953345133194,0.36604442769376,-0.201601967069869,0.401422313382659,"BR/G"
-0.409591468307024,0.331388412755121,0.278468151310108,0.305823049135535,-0.797413356741618,0.518162644863139,0.259549688667112,0.270107897319691,-0.132652096188962,0.336978184651161,0.501415229133584,0.413597653803367,"BR/R"
-0.409726118888679,0.434390025164077,0.314763545847234,0.346055064729392,-0.749476923638222,0.636777220994405,-0.117763683516866,0.325688061263166,0.207631029978326,0.385732964174456,0.81237480356976,0.434393653205783,"G/BB"
-0.19922508353345,0.368199097204148,0.36954582615022,0.29096951172256,-0.730105421867817,0.495018322199515,0.237635003542935,0.272946214640018,-0.157283997958577,0.328085470174198,0.0167191859919638,0.384854098476361,"G/BG"
-0.514162496225607,0.326181494491132,0.457716622944446,0.282780213518206,0.148696419476459,0.484673303184408,0.509778464447439,0.271815289079391,-0.51221168934869,0.324433099787156,-0.310165425078729,0.393085428401783,"G/BR"
-0.653400859727828,0.342695303421345,0.578318101733051,0.303959965854289,0.170256845990153,0.49130782955496,0.377791841420729,0.27094602602946,-0.347862049521961,0.335926943204943,-0.176299438060249,0.39535693777166,"G/GB"
-0.38377372684949,0.326721406632354,0.287913699311054,0.29502008458862,-0.386754663881616,0.463753605830406,0.288882971267826,0.263889745443322,-0.110132430415946,0.33054015517764,0.391860377708178,0.379143855299941,"G/GG"
-0.543333128696053,0.332452868773875,0.467220464595662,0.284870208057437,-0.227566158755644,0.469117390553881,0.0927512837476927,0.278415221204133,-0.266406273328379,0.328831200851881,0.179358614613477,0.382793669643618,"G/OG"
-0.529883567230694,0.327707897683619,0.530702654375476,0.300979163687396,-0.409359959081902,0.464745033058864,0.175840266019007,0.267056557061793,0.0496801898856886,0.338706752230675,0.235475729972093,0.376117867114891,"G/OO"
-0.536757222922312,0.362586912858595,0.398166706194665,0.305743413268206,-0.116319232779424,0.509977694126328,-0.046643600499528,0.309683071664163,-0.073386823049139,0.345897140665809,0.866856559178099,0.420104540136239,"G/RB"
-0.42327510561813,0.45430342410757,0.629200533028227,0.398871191669262,0.390566860480145,0.69579782052116,0.61177028302599,0.316085390942043,-0.970604071518628,0.422457904429794,-0.914600658511258,0.488382491444804,"G/RG"
-0.622974554477752,0.387393733014881,0.642367014726475,0.384358608452027,0.767000995929221,0.59404114820421,0.662923062119726,0.317469391200287,-1.05241498010914,0.412133601163791,-0.332196502792117,0.443636636687973,"G/RR"
-0.657954722800495,0.351437316688281,0.387009686603757,0.291425214499868,-0.154392891909331,0.489174657710251,0.227840546896046,0.277885787148845,0.0231706831508688,0.339120034973968,0.625709472699714,0.395790441126067,"GB/B"
-0.294123635296291,0.39492193135207,0.519953567395726,0.339405462568167,0.27964431223877,0.534834027988516,0.846698337912025,0.336162832566094,-1.15694563965038,0.386162659155516,-0.928393184260556,0.447643514696285,"GB/G"
-0.372949004488057,0.417874553737239,0.452856585346225,0.325747871592807,-0.370278294091273,0.612453877310995,0.0859059495952503,0.306261831684955,-0.355620393605043,0.37455280908906,0.308459188179239,0.408010567670064,"GB/R"
-0.480445420851678,0.39373630827982,0.39202829057983,0.319602585099547,-0.293049553646561,0.587939634415417,0.278930151706604,0.277564024034131,-0.149590729387753,0.361558138104458,0.122626441835091,0.394898375413348,"GG/B"
-0.159888043000038,0.404903727853957,0.16063626558147,0.355291586227673,-0.30999214756167,0.504603193109896,0.399523954003558,0.286465694739911,-0.311717977238132,0.355753553201428,0.2308823923521,0.401797301994739,"GG/G"
-0.73706719889568,0.40040587295343,0.389447345873903,0.318540364247728,0.726141599596865,0.577912108181835,0.628626031961433,0.321542888854968,-0.668278131042253,0.355555522140388,-0.0644187488667341,0.421820027615837,"GG/R"
-0.57455926458842,0.337768020702594,0.458664786928548,0.287374874737448,-0.4713332207297,0.475371990441461,0.255921535293722,0.268851539926587,0.0105533039697315,0.337250685307487,0.064221240824284,0.37773241623841,"GO/B"
-0.195861721942311,0.384459612539385,0.513731113348423,0.305617654170965,-0.584492444978109,0.495834011996772,0.0504962492831153,0.303827204760885,-0.247502912322121,0.334600970671855,0.0246185113048228,0.393569992732064,"GO/O"
-0.453331646341294,0.39995486228687,0.431361001000748,0.315532112108126,-0.230494767283602,0.590088001705748,0.257259899104595,0.276712987394128,-0.207390168872406,0.363289115528834,-0.0156297176348668,0.397114564648018,"GR/B"
-0.37894066120786,0.349373156413399,0.193149762569757,0.341456796268253,-0.718416308417515,0.515902127241531,-0.00814627723276444,0.290003959741679,0.0817892578428889,0.35550277803583,0.765116467566047,0.418078155847114,"GR/G"
-0.589471650112596,0.329113951609368,0.409190034573982,0.28093206209296,0.0533950584296447,0.469630206354519,0.410889477134018,0.267001351606977,-0.457560283852593,0.329801417616669,0.100475827028827,0.37357581869823,"GR/R"
-0.407367720905879,0.402548469360965,0.444785969443587,0.31657919138873,-0.277494610211892,0.593733593532729,0.161203880900423,0.290456819981418,-0.243053175182259,0.358465334166406,0.0747148562361103,0.394934525666964,"O/BO"
-0.638588840678032,0.354305095980818,0.552029254144225,0.312544929054219,0.201121127456875,0.525534031928389,0.433751622463317,0.285049001728874,-0.132365820418686,0.346803841031486,-0.166940623198283,0.412976135541899,"O/GO"
-0.645915754687643,0.352522472807046,0.607172923152127,0.335456941668969,-0.390106741370918,0.479699464572181,0.0896494043460648,0.27499419256834,0.0108758204442324,0.343079816237788,0.335235214949105,0.383062851228187,"O/OB"
-0.163765810690199,0.388728325183309,0.425585418715621,0.289778699533488,-0.776774352816059,0.504099234200994,0.158127409219807,0.284051826635206,-0.170104482825132,0.332356170744426,0.154255413748969,0.386016494462429,"O/OO"
-0.331521054014006,0.361815650222998,0.290608967347204,0.30672685715758,-0.54208270160171,0.507861183293006,0.129799536206557,0.281478518500092,0.0341304538504923,0.349940907401954,0.782706619504578,0.422456745250874,"OB/B"
-0.735143886873884,0.376936632512392,0.397744345459489,0.295860735985972,0.331908331601245,0.509588184037369,0.497854169851071,0.293390911249346,-0.470139585436828,0.333635652353353,0.0737828175895994,0.390173313247461,"OB/O"
-0.487797410100887,0.332673887775507,0.213117041760373,0.326398049920281,-0.261204414677482,0.479366739937029,0.372995312371237,0.26967487838897,-0.317373458730069,0.338752792363731,0.361710585402426,0.388732046525612,"OG/B"
-0.740315875412809,0.435075088616979,0.69653841381119,0.390348729750122,0.524788177492217,0.596647543480398,0.805884458970168,0.356841204211683,-0.932601010552057,0.395256094936977,-0.874531130565025,0.478923355749184,"OG/G"
-0.403428076981444,0.329377424400218,0.370459710046164,0.285382965885798,-0.536705091999186,0.478225490216202,0.126054026291134,0.280520481339501,-0.336242418690871,0.32826101229699,0.216331071449407,0.377360464485676,"OG/O"
-0.603103873097185,0.334535777935064,0.409128080877494,0.286754648941408,0.00368136197386587,0.492008046613529,0.0909811052715964,0.280303924754886,-0.0570518370267777,0.336309885367226,0.341349321628862,0.385993966091755,"OO/B"
-0.62133808206151,0.338886254705937,0.4956852045178,0.28909818134812,-0.317828560683658,0.46413237255863,0.133261857722979,0.274798667674821,0.0700842241682819,0.334618914909274,0.25471968500554,0.377332881715238,"OO/G"
-0.465571504790754,0.325980662266631,0.411840628688018,0.28682647638979,-0.673147524560798,0.489508727224312,0.0733431796139904,0.275288433746809,-0.150661094588106,0.327671265691167,0.412398768441945,0.39515875808317,"OO/O"
-0.508352427633325,0.404174337773332,0.390762080493896,0.322323177380203,-0.27756473702198,0.582829778637256,0.353580720507465,0.281981028236935,-0.271779233246122,0.360705035083353,0.208106773953199,0.400230296367164,"R/BB"
-0.428039659991306,0.341608706343379,0.562697367673761,0.320588114781278,0.162594140050238,0.504209818671951,0.507829343453486,0.275156122324344,-0.837802935820159,0.358689960047704,-0.553797165187873,0.418436317366472,"R/BG"
-0.184354323225429,0.413745303757794,0.250505240220277,0.336020970910648,-1.25197407796065,0.598902350620455,-0.172037050509001,0.346245044467117,0.110006431104369,0.355150708327946,0.707408026115226,0.446832099153015,"R/BR"
-0.470413823307544,0.330178805676032,0.546775758574401,0.304245797685735,0.140026979039113,0.494740982564565,0.527757987021948,0.276835387056911,-0.558992723364429,0.338258445613589,-0.433919153805476,0.408260264547121,"R/GB"
-0.684949628928274,0.365965894524239,0.578977801643133,0.331410800032712,-0.352034137980224,0.489823180464248,-0.0483752555575477,0.29832596582123,0.179514059777278,0.349368546902365,0.465122477630111,0.390787338313923,"R/GG"
-0.474522981355029,0.332140929094463,0.373325555075617,0.300358721096475,-0.665276627004323,0.491663274925521,0.247018241106281,0.272655775095687,0.191051072569036,0.353935654025267,0.397549414022103,0.398598481155609,"R/GR"
-0.0921745360577715,0.414203286440954,0.183975212832246,0.363540613313368,-1.17124111464278,0.581264221126937,0.259235757531332,0.291577927528474,-0.0189057605238342,0.369800855404073,0.260539277997576,0.417788988825691,"R/RB"
-0.170474295631658,0.387039902819006,0.361469013071943,0.302607347700176,-0.1377182563254,0.487699079130212,0.49852105170615,0.285053905301535,-0.860929148675062,0.347129917693773,-0.293827103471737,0.391428206502721,"R/RG"
-0.666136930683016,0.345154813313152,0.472759238779218,0.287135869970869,0.0137432667204086,0.487751124997696,0.25329027253667,0.267202510112487,-0.0678175723985401,0.329504204032364,0.241650829612359,0.378474274702067,"R/RR"
-0.40613515900856,0.339723682235499,0.314730423016169,0.30116812768985,-0.223935701319402,0.477446658135899,0.58732663375927,0.290586622407143,-0.478131117579635,0.335472964016554,-0.308517254205081,0.388653082321122,"RB/B"
-0.902204353754299,0.440004575056164,0.33165567244966,0.318570188399686,-0.239986977171969,0.500602078261197,0.115098918051374,0.29393688321927,0.158347170537604,0.355937695429405,0.600509728974263,0.399659523916462,"RB/G"
-0.373912240901326,0.33269091571016,0.466550915762026,0.291002529649186,-0.398274062087405,0.480785079721733,0.435916092317056,0.272620164115065,-0.492220325020068,0.331547421538344,-0.234628242893578,0.380721672408153,"RB/R"
-0.531493777706163,0.407842737140765,0.34128688714897,0.324225429850806,-0.373132959852431,0.590556184288963,0.312307754077103,0.287645463527846,-0.0514785676681008,0.36910442727634,0.309171370289597,0.398854121151815,"RG/B"
-0.372186365293595,0.339680920703691,0.475357436156841,0.292612824124073,-0.272245008509632,0.479450853276741,0.500750119447218,0.278468580263655,-0.402148172406159,0.329152990740194,-0.352160935453384,0.389522064003761,"RG/G"
-0.402749987302723,0.399710883302531,0.439147784133872,0.321825609998754,-0.315361195923785,0.586601885538433,0.1682594552412,0.288049833332252,-0.324856531659803,0.361672009354389,0.196266345016711,0.393585883085837,"RG/R"
-0.435037014769296,0.320508564707118,0.303734324984553,0.299054060465164,-0.669792057005992,0.484902306201106,0.206809207696883,0.264445544802424,0.0600871360035781,0.337133629380706,0.346590199552314,0.386594825684129,"RR/B"
-0.367786769926761,0.345505436522684,0.248421898857916,0.313373121921095,-0.676547327048243,0.498180135464586,0.0304941256554528,0.286379440216397,0.0535252706852992,0.345484697044206,0.726421911783392,0.411169674067995,"RR/R"
